Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,User_Score_scaled,NA_ratio,EU_ratio,JP_ratio,Other_ratio,Platform_Gen,Genre_encoded,Platform_Gen_encoded,Era,DBSCAN_label
FIFA 15,PS4,2014,Sports,Electronic Arts,0.8,4.33,0.05,0.9,6.08,82.0,47.0,5.7,988.0,EA Sports,E,57.0,0.1315789473467797,0.7121710525144456,0.0082236842091737,0.1480263157651272,8th-gen,10,3,8th gen (11+),0
Metal Gear Solid 2: Sons of Liberty,PS2,2001,Action,Konami Digital Entertainment,2.45,2.01,0.87,0.72,6.05,96.0,42.0,8.7,1026.0,KCEJ,M,87.0,0.4049586776190151,0.3322314049037633,0.1438016528687931,0.1190082644431391,6th-gen,0,1,5th–6th gen (95–02),0
Metal Gear Solid,PS,1998,Action,Konami Digital Entertainment,3.18,1.83,0.78,0.24,6.03,94.0,20.0,9.4,918.0,KCEJ,M,94.0,0.5273631839921454,0.3034825870143478,0.1293532338093941,0.0398009950182751,5th-gen,0,0,5th–6th gen (95–02),0
Metal Gear Solid 4: Guns of the Patriots,PS3,2008,Action,Konami Digital Entertainment,2.63,1.71,0.83,0.82,5.99,94.0,82.0,8.7,3558.0,Kojima Productions,M,87.0,0.4390651084408906,0.2854757929406551,0.1385642737665168,0.1368948246849925,7th-gen,0,2,7th gen (03–10),0
Final Fantasy XII,PS2,2006,Role-Playing,Square Enix,1.88,0.0,2.33,1.74,5.95,92.0,64.0,7.6,972.0,Square Enix,T,76.0,0.3159663865015182,0.0,0.3915966385896476,0.2924369747407669,6th-gen,7,1,7th gen (03–10),0
The Last of Us,PS3,2013,Action,Sony Computer Entertainment Europe,2.41,2.18,0.28,0.99,5.87,95.0,98.0,9.1,8003.0,Naughty Dog,M,91.0,0.4105621805092739,0.3713798977220818,0.0477001703496251,0.1686541737361747,7th-gen,0,2,8th gen (11+),0
LittleBigPlanet,PS3,2008,Platform,Sony Computer Entertainment,2.8,1.98,0.17,0.87,5.82,95.0,85.0,6.8,5311.0,"SCE/WWS, Media Molecule",E,68.0,0.481099656274725,0.3402061855085556,0.0292096219881083,0.1494845360567896,7th-gen,4,2,7th gen (03–10),0
Resident Evil 2,PS,1998,Action,Virgin Interactive,1.88,1.47,2.02,0.45,5.82,89.0,13.0,9.2,364.0,Capcom,M,92.0,0.3230240549273154,0.2525773195442307,0.3470790377410517,0.0773195876155808,5th-gen,0,0,5th–6th gen (95–02),0
Dragon Quest IX: Sentinels of the Starry Skies,DS,2009,Role-Playing,Nintendo,0.63,0.67,4.35,0.15,5.78,87.0,65.0,8.8,197.0,Level 5,E10+,88.0,0.10899653977353,0.1159169549972462,0.7525951555791357,0.0259515570889357,7th-gen,7,2,7th gen (03–10),0
Tekken 2,PS,1996,Fighting,Sony Computer Entertainment,2.26,1.89,1.36,0.23,5.74,89.0,8.0,8.9,102.0,Namco,T,89.0,0.3937282229279218,0.329268292625563,0.23693379786813,0.040069686404169,5th-gen,2,0,5th–6th gen (95–02),0
Destiny,PS4,2014,Shooter,Activision,2.49,2.07,0.16,0.92,5.64,76.0,95.0,6.1,5380.0,"Bungie Software, Bungie",T,61.0,0.4414893616238494,0.3670212765306699,0.0283687943212112,0.1631205673469644,8th-gen,8,3,8th gen (11+),0
LEGO Star Wars: The Complete Saga,Wii,2007,Action,LucasArts,3.57,1.55,0.0,0.51,5.64,80.0,17.0,8.9,62.0,Traveller's Tales,E10+,89.0,0.6329787232920251,0.2748226949867335,0.0,0.0904255318988607,7th-gen,0,2,7th gen (03–10),0
Cooking Mama,DS,2006,Simulation,505 Games,3.07,1.91,0.07,0.57,5.63,67.0,35.0,7.2,21.0,Taito Corporation,E,72.0,0.5452930727273014,0.3392539963873439,0.012433392537756,0.1012433392360136,7th-gen,9,2,7th gen (03–10),0
Assassin's Creed II,PS3,2009,Action,Ubisoft,2.54,1.93,0.21,0.86,5.55,91.0,70.0,8.6,1202.0,Ubisoft Montreal,M,86.0,0.4576576575751968,0.3477477476850905,0.0378378378310202,0.1549549549270351,7th-gen,0,2,7th gen (03–10),0
Assassin's Creed,X360,2007,Adventure,Ubisoft,3.28,1.64,0.07,0.56,5.54,81.0,77.0,7.7,1074.0,Ubisoft Montreal,M,77.0,0.5920577616259823,0.2960288808129911,0.012635379059091,0.1010830324727287,7th-gen,1,2,7th gen (03–10),0
Forza Motorsport 3,X360,2009,Racing,Microsoft Game Studios,2.99,1.9,0.1,0.5,5.49,92.0,90.0,8.0,516.0,Turn 10,E,80.0,0.5446265937077183,0.3460837886437005,0.0182149362444052,0.0910746812220264,7th-gen,6,2,7th gen (03–10),0
Super Mario Advance,GBA,2001,Platform,Nintendo,3.14,1.24,0.91,0.2,5.49,84.0,19.0,7.8,41.0,Nintendo,E,78.0,0.5719489980743262,0.2258652094306256,0.1657559198240881,0.0364298724888105,6th-gen,4,1,5th–6th gen (95–02),0
Monster Hunter Freedom Unite,PSP,2008,Role-Playing,Capcom,0.47,0.55,4.13,0.34,5.48,81.0,48.0,8.7,124.0,Capcom,T,87.0,0.0857664233420134,0.1003649634853348,0.753649634898969,0.0620437956091161,7th-gen,7,2,7th gen (03–10),0
Batman: Arkham City,PS3,2011,Action,Warner Bros. Interactive Entertainment,2.71,1.85,0.11,0.81,5.48,96.0,42.0,8.6,2162.0,Rocksteady Studios,T,86.0,0.4945255473550135,0.3375912408143081,0.0200729926970669,0.1478102189511295,7th-gen,0,2,8th gen (11+),0
Grand Theft Auto V,XOne,2014,Action,Take-Two Interactive,2.81,2.19,0.0,0.47,5.48,97.0,14.0,7.9,764.0,Rockstar North,M,79.0,0.5127737225341653,0.3996350364234242,0.0,0.0857664233420134,8th-gen,0,3,8th gen (11+),0
Mario Kart: Super Circuit,GBA,2001,Racing,Nintendo,2.62,1.64,0.99,0.23,5.47,93.0,24.0,8.3,108.0,Intelligent Systems,E,83.0,0.4789762339160921,0.2998171845886989,0.1809872028919584,0.0420475319850004,6th-gen,6,1,5th–6th gen (95–02),0
Crash Bandicoot: The Wrath of Cortex,PS2,2001,Platform,Universal Interactive,2.07,2.29,0.24,0.82,5.42,66.0,22.0,7.1,156.0,Traveller's Tales,E,71.0,0.3819188191177271,0.4225092250142972,0.0442804427962582,0.1512915128872155,6th-gen,4,1,5th–6th gen (95–02),0
Call of Duty: World at War,PS3,2008,Shooter,Activision,2.73,1.83,0.0,0.83,5.39,85.0,45.0,7.6,409.0,Treyarch,M,76.0,0.5064935063995374,0.3395176251689207,0.0,0.1539888682460131,7th-gen,8,2,7th gen (03–10),0
Uncharted 4: A Thief's End,PS4,2016,Shooter,Sony Computer Entertainment,1.85,2.5,0.19,0.85,5.38,93.0,113.0,7.9,7064.0,Naughty Dog,T,79.0,0.3438661709398018,0.464684014783516,0.0353159851235472,0.1579925650263954,8th-gen,8,3,8th gen (11+),0
Final Fantasy XIII,PS3,2009,Role-Playing,Square Enix,1.74,1.21,1.87,0.51,5.33,83.0,83.0,7.3,2483.0,Square Enix,T,73.0,0.3264540337098585,0.2270168855108786,0.3508442776077215,0.095684802983924,7th-gen,7,2,7th gen (03–10),0
Final Fantasy IX,PS,2000,Role-Playing,SquareSoft,1.62,0.77,2.78,0.14,5.3,94.0,22.0,8.9,779.0,SquareSoft,T,89.0,0.3056603773008188,0.1452830188405126,0.5245283017878248,0.0264150943346386,5th-gen,7,0,5th–6th gen (95–02),0
Assassin's Creed III,X360,2012,Action,Ubisoft,3.13,1.69,0.03,0.44,5.29,84.0,61.0,6.7,1196.0,Ubisoft,M,67.0,0.5916824195478861,0.3194706993725008,0.0056710775036538,0.0831758033869232,7th-gen,0,2,8th gen (11+),0
Final Fantasy X-2,PS2,2003,Role-Playing,Electronic Arts,1.92,1.08,2.11,0.17,5.29,85.0,45.0,6.6,400.0,SquareSoft,T,66.0,0.362948960233847,0.2041587901315389,0.3988657844236548,0.0321361058540385,6th-gen,7,1,7th gen (03–10),0
Call of Duty: Advanced Warfare,XOne,2014,Shooter,Activision,3.22,1.55,0.01,0.48,5.27,81.0,53.0,5.4,898.0,Sledgehammer Games,M,54.0,0.6110056924836802,0.2941176470030137,0.001897533206471,0.0910815939106107,8th-gen,8,3,8th gen (11+),0
Assassin's Creed II,X360,2009,Action,Ubisoft,3.11,1.55,0.08,0.51,5.26,90.0,82.0,8.8,1305.0,Ubisoft Montreal,M,88.0,0.5912547527393052,0.294676806027628,0.0152091254723937,0.0969581748865098,7th-gen,0,2,7th gen (03–10),0
New Super Mario Bros. U,WiiU,2012,Platform,Nintendo,2.3,1.34,1.27,0.32,5.22,84.0,70.0,8.1,733.0,Nintendo,E,81.0,0.4406130267355147,0.2567049807937347,0.2432950191104799,0.0613026819805933,8th-gen,4,3,8th gen (11+),0
Dragon Quest VIII: Journey of the Cursed King,PS2,2004,Role-Playing,Square Enix,0.65,0.75,3.61,0.2,5.21,89.0,63.0,8.8,245.0,Level 5,T,88.0,0.1247600767514856,0.1439539347132526,0.6928982724197892,0.038387715923534,6th-gen,7,1,7th gen (03–10),0
Professor Layton and the Curious Village,DS,2007,Puzzle,Nintendo,1.21,2.43,1.03,0.52,5.19,85.0,72.0,8.6,147.0,Level 5,E,86.0,0.2331406550610518,0.4682080923953356,0.1984585741428788,0.1001926782080553,7th-gen,5,2,7th gen (03–10),0
FIFA Soccer 13,X360,2012,Action,Electronic Arts,1.09,3.47,0.03,0.57,5.16,90.0,48.0,6.1,403.0,Electronic Arts,E,61.0,0.2112403100365813,0.6724806200247131,0.0058139534872453,0.1104651162576617,7th-gen,0,2,8th gen (11+),0
Diablo III,PC,2012,Role-Playing,Activision,2.44,2.16,0.0,0.54,5.14,88.0,86.0,4.0,9629.0,Blizzard Entertainment,M,40.0,0.47470817111387,0.420233462953262,0.0,0.1050583657383155,PC,7,6,8th gen (11+),0
Medal of Honor: Rising Sun,PS2,2003,Shooter,Electronic Arts,1.98,2.23,0.13,0.8,5.13,68.0,30.0,7.6,100.0,EA LA,T,76.0,0.3859649122054649,0.4346978556657509,0.0253411305993487,0.1559454190729151,6th-gen,8,1,7th gen (03–10),0
Guitar Hero II,PS2,2006,Misc,RedOctane,3.81,0.63,0.0,0.68,5.12,92.0,69.0,8.5,112.0,Harmonix Music Systems,T,85.0,0.74414062485466,0.1230468749759674,0.0,0.13281249997406,6th-gen,3,1,7th gen (03–10),0
Fable III,X360,2010,Role-Playing,Microsoft Game Studios,3.59,1.08,0.05,0.38,5.1,80.0,88.0,6.5,604.0,Lionhead Studios,M,65.0,0.7039215684894271,0.2117647058408304,0.0098039215667051,0.0745098039069588,7th-gen,7,2,7th gen (03–10),0
Resident Evil 5,PS3,2009,Action,Capcom,1.96,1.41,1.08,0.64,5.09,84.0,76.0,7.5,667.0,Capcom,M,75.0,0.3850687622033263,0.2770137524013725,0.2121807465202002,0.1257367386786372,7th-gen,0,2,7th gen (03–10),0
The Legend of Zelda: Phantom Hourglass,DS,2007,Action,Nintendo,1.85,1.8,0.95,0.48,5.08,90.0,57.0,8.0,416.0,Nintendo,E,80.0,0.364173228274769,0.3543307085916671,0.1870078739789354,0.0944881889577779,7th-gen,0,2,7th gen (03–10),0
FIFA Soccer 11,PS3,2010,Sports,Electronic Arts,0.61,3.28,0.06,1.12,5.07,89.0,51.0,8.0,233.0,EA Sports,E,80.0,0.1203155818303125,0.6469428006613525,0.011834319524293,0.2209072977868033,7th-gen,10,2,7th gen (03–10),0
Resident Evil,PS,1996,Action,Virgin Interactive,2.05,1.16,1.11,0.73,5.05,91.0,8.0,9.0,266.0,Capcom,M,90.0,0.4059405939790216,0.2297029702515439,0.2198019801544946,0.1445544554169199,5th-gen,0,0,5th–6th gen (95–02),0
Grand Theft Auto: Vice City Stories,PSP,2006,Action,Take-Two Interactive,1.7,1.99,0.16,1.18,5.03,86.0,50.0,8.0,150.0,Rockstar Leeds,M,80.0,0.3379721669308206,0.3956262424660782,0.0318091451229007,0.2345924452813931,7th-gen,0,2,7th gen (03–10),0
Tony Hawk's Pro Skater,PS,1999,Sports,Activision,3.42,1.38,0.02,0.2,5.02,92.0,18.0,9.2,69.0,Neversoft Entertainment,T,92.0,0.6812749002626943,0.2749003983516134,0.0039840637442262,0.0398406374422628,5th-gen,10,0,5th–6th gen (95–02),0
Guitar Hero III: Legends of Rock,PS2,2007,Misc,Activision,3.49,0.01,0.01,1.48,4.98,82.0,24.0,8.2,46.0,"Neversoft Entertainment, BudCat",T,82.0,0.700803212710682,0.0020080321281108,0.0020080321281108,0.2971887549604038,6th-gen,3,1,7th gen (03–10),0
Link's Crossbow Training,Wii,2007,Shooter,Nintendo,3.05,1.17,0.29,0.46,4.98,68.0,34.0,7.1,47.0,Nintendo,T,71.0,0.6124497990738051,0.2349397589889678,0.0582329317152142,0.0923694778930984,7th-gen,8,2,7th gen (03–10),0
Fallout 3,X360,2008,Role-Playing,Bethesda Softworks,3.4,0.99,0.09,0.45,4.93,93.0,84.0,8.5,1655.0,Bethesda Game Studios,M,85.0,0.6896551722739036,0.2008113589856366,0.0182555780896033,0.0912778904480166,7th-gen,7,2,7th gen (03–10),0
Uncharted: Drake's Fortune,PS3,2007,Action,Sony Computer Entertainment,2.31,1.72,0.12,0.77,4.92,88.0,66.0,8.1,2306.0,"Naughty Dog, SCE/WWS",T,81.0,0.4695121950265219,0.3495934958639037,0.0243902438974816,0.1565040650088406,7th-gen,0,2,7th gen (03–10),0
Madden NFL 06,PS2,2005,Sports,Electronic Arts,3.98,0.26,0.01,0.66,4.91,88.0,29.0,8.0,121.0,EA Sports,E,80.0,0.8105906311994724,0.0529531568120258,0.0020366598773856,0.1344195519074502,6th-gen,10,1,7th gen (03–10),0
StarCraft II: Wings of Liberty,PC,2010,Strategy,Activision,2.57,1.68,0.0,0.58,4.84,93.0,82.0,8.2,3052.0,Blizzard Entertainment,T,82.0,0.530991735427481,0.3471074379448125,0.0,0.1198347107190424,PC,11,6,7th gen (03–10),0
Assassin's Creed,PS3,2007,Adventure,Ubisoft,1.91,2.0,0.09,0.82,4.82,81.0,40.0,7.3,769.0,Ubisoft Montreal,M,73.0,0.3962655600837623,0.4149377592500128,0.0186721991662505,0.1701244812925052,7th-gen,1,2,7th gen (03–10),0
God of War III,PS3,2010,Action,Sony Computer Entertainment,2.74,1.33,0.12,0.61,4.8,92.0,101.0,8.7,2633.0,SCE Santa Monica,M,87.0,0.5708333332144098,0.2770833332756076,0.0249999999947916,0.1270833333068576,7th-gen,0,2,7th gen (03–10),0
Crash Team Racing,PS,1999,Racing,Sony Computer Entertainment,2.57,1.57,0.44,0.21,4.79,88.0,20.0,9.0,233.0,Naughty Dog,E,90.0,0.5365344466520805,0.3277661794722826,0.091858037559111,0.0438413361077575,5th-gen,6,0,5th–6th gen (95–02),0
LEGO Star Wars: The Complete Saga,DS,2007,Action,LucasArts,2.83,1.48,0.0,0.45,4.76,80.0,9.0,5.4,46.0,TT Fusion,E,54.0,0.5945378150011476,0.3109243696825789,0.0,0.0945378151061895,7th-gen,0,2,7th gen (03–10),0
Driver 2,PS,2000,Action,Atari,2.36,2.1,0.02,0.25,4.73,62.0,14.0,7.7,92.0,Reflections Interactive,T,77.0,0.4989429174420838,0.443974629927278,0.0042283298088312,0.0528541226103902,5th-gen,0,0,5th–6th gen (95–02),0
Batman: Arkham City,X360,2011,Action,Warner Bros. Interactive Entertainment,2.99,1.27,0.04,0.42,4.73,94.0,87.0,8.7,1472.0,Rocksteady Studios,T,87.0,0.6321353064202674,0.2684989428607824,0.0084566596176624,0.0887949259854556,7th-gen,0,2,8th gen (11+),0
Tony Hawk's Pro Skater 2,PS,2000,Sports,Activision,3.05,1.41,0.02,0.2,4.68,98.0,19.0,7.7,299.0,Neversoft Entertainment,T,77.0,0.6517094015701476,0.3012820512176747,0.0042735042725911,0.0427350427259113,5th-gen,10,0,5th–6th gen (95–02),0
The Lord of the Rings: The Two Towers,PS2,2002,Action,Electronic Arts,1.94,1.95,0.08,0.7,4.67,82.0,32.0,8.2,78.0,Stormfront Studios,T,82.0,0.4154175587975551,0.4175588864202229,0.0171306209813424,0.1498929335867466,6th-gen,0,1,5th–6th gen (95–02),0
Tomb Raider,PS,1996,Action,Eidos Interactive,2.29,1.97,0.13,0.24,4.63,91.0,13.0,8.6,147.0,Core Design Ltd.,T,86.0,0.4946004318586176,0.4254859610312125,0.0280777537736333,0.0518358531205538,5th-gen,0,0,5th–6th gen (95–02),0
Animal Crossing: City Folk,Wii,2008,Simulation,Nintendo,1.82,1.12,1.32,0.36,4.62,73.0,50.0,7.6,119.0,Nintendo,E,76.0,0.3939393938541257,0.2424242423717696,0.2857142856524428,0.0779220779052116,7th-gen,9,2,7th gen (03–10),0
Uncharted: The Nathan Drake Collection,PS4,2015,Action,Sony Computer Entertainment,2.07,1.71,0.08,0.76,4.62,86.0,78.0,8.1,1264.0,Bluepoint Games,T,81.0,0.448051947954967,0.3701298700497554,0.0173160173122692,0.1645021644665579,8th-gen,0,3,8th gen (11+),0
The Legend of Zelda: The Wind Waker,GC,2002,Action,Nintendo,2.6,0.99,0.89,0.13,4.6,96.0,80.0,8.9,968.0,Nintendo,E,89.0,0.5652173911814745,0.2152173912575614,0.1934782608275047,0.0282608695590737,6th-gen,0,1,5th–6th gen (95–02),0
Guitar Hero III: Legends of Rock,Wii,2007,Misc,Activision,3.04,1.11,0.0,0.43,4.6,86.0,36.0,8.4,87.0,Vicarious Visions,T,84.0,0.6608695650737241,0.2413043477736295,0.0,0.0934782608492438,7th-gen,3,2,7th gen (03–10),0
Luigi's Mansion: Dark Moon,3DS,2013,Action,Nintendo,1.8,1.39,1.11,0.29,4.59,86.0,74.0,8.4,458.0,Next Level Games,E,84.0,0.3921568626596608,0.302832243942738,0.2418300653067908,0.0631808278729453,8th-gen,0,3,8th gen (11+),0
Forza Motorsport 4,X360,2011,Racing,Microsoft Game Studios,2.08,1.97,0.06,0.46,4.57,91.0,83.0,8.2,617.0,Turn 10,E,82.0,0.4551422318478901,0.4310722099713189,0.013129102841766,0.1006564551202064,7th-gen,6,2,8th gen (11+),0
Madden NFL 2005,PS2,2004,Sports,Electronic Arts,4.18,0.26,0.01,0.08,4.53,91.0,30.0,7.9,78.0,EA Tiburon,E,79.0,0.9227373066395722,0.0573951434751887,0.0022075055182764,0.0176600441462119,6th-gen,10,1,7th gen (03–10),0
Guitar Hero III: Legends of Rock,X360,2007,Misc,Activision,3.19,0.91,0.01,0.42,4.53,85.0,69.0,7.9,165.0,Neversoft Entertainment,T,79.0,0.7041942603301998,0.2008830021631605,0.0022075055182764,0.0927152317676125,7th-gen,3,2,7th gen (03–10),0
Madden NFL 07,PS2,2006,Sports,Electronic Arts,3.63,0.24,0.01,0.61,4.49,84.0,29.0,8.2,39.0,EA Sports,E,82.0,0.80846325149032,0.0534521158010128,0.0022271714917088,0.1358574609942411,6th-gen,10,1,7th gen (03–10),0
Halo 5: Guardians,XOne,2015,Shooter,Microsoft Game Studios,2.78,1.27,0.03,0.41,4.48,84.0,101.0,6.4,2438.0,343 Industries,T,64.0,0.6205357141472018,0.2834821427938656,0.0066964285699338,0.091517857122429,8th-gen,8,3,8th gen (11+),0
Spider-Man: The Movie,PS2,2002,Action,Activision,2.71,1.51,0.03,0.23,4.48,76.0,25.0,7.9,41.0,Treyarch,E,79.0,0.6049107141506895,0.3370535713533362,0.0066964285699338,0.051339285702826,6th-gen,0,1,5th–6th gen (95–02),0
Call of Duty: Infinite Warfare,PS4,2016,Shooter,Activision,1.61,2.0,0.15,0.71,4.46,77.0,82.0,3.4,1129.0,Infinity Ward,M,34.0,0.3609865470042631,0.4484304931729976,0.0336322869879748,0.1591928250764141,8th-gen,8,3,8th gen (11+),0
God of War,PS2,2005,Action,Sony Computer Entertainment,2.71,1.29,0.02,0.43,4.45,94.0,75.0,8.9,997.0,SCE Santa Monica,M,89.0,0.6089887639080924,0.2898876403842949,0.0044943820214619,0.0966292134614316,6th-gen,0,1,7th gen (03–10),0
Splatoon,WiiU,2015,Shooter,Nintendo,1.54,1.18,1.46,0.26,4.43,81.0,88.0,8.5,1184.0,Nintendo,E10+,85.0,0.3476297967612574,0.2663656884274569,0.3295711060204128,0.0586907449077447,8th-gen,8,3,8th gen (11+),0
Nintendo Land,WiiU,2012,Misc,Nintendo,2.52,1.11,0.46,0.33,4.42,77.0,61.0,7.9,471.0,Nintendo,E10+,79.0,0.5701357464773449,0.25113122166264,0.1040723981664994,0.0746606334672713,8th-gen,3,3,8th gen (11+),0
Tony Hawk's Pro Skater 3,PS2,2001,Sports,Activision,2.66,1.29,0.01,0.46,4.41,97.0,34.0,7.5,298.0,Neversoft Entertainment,T,75.0,0.6031746030378289,0.2925170067363907,0.0022675736956309,0.104308389999023,6th-gen,10,1,5th–6th gen (95–02),0
Winning Eleven: Pro Evolution Soccer 2007,PS2,2006,Sports,Konami Digital Entertainment,0.1,2.39,1.05,0.86,4.39,86.0,19.0,8.9,33.0,Konami,E,89.0,0.0227790432749933,0.5444191342723419,0.2391799543874305,0.1958997721649431,6th-gen,10,1,7th gen (03–10),0
The Elder Scrolls IV: Oblivion,X360,2006,Role-Playing,Take-Two Interactive,2.82,1.03,0.13,0.4,4.38,94.0,90.0,8.7,1109.0,Bethesda Softworks,M,87.0,0.6438356162913617,0.2351598172979087,0.0296803652900273,0.0913242008923917,7th-gen,7,2,7th gen (03–10),0
Need for Speed: Most Wanted,PS2,2005,Racing,Electronic Arts,2.03,1.79,0.08,0.47,4.37,82.0,36.0,9.1,137.0,EA Canada,T,91.0,0.4645308923422125,0.4096109838879608,0.0183066361514172,0.1075514873895763,6th-gen,6,1,7th gen (03–10),0
Michael Jackson: The Experience,Wii,2010,Misc,Ubisoft,2.64,1.33,0.01,0.39,4.36,56.0,37.0,8.3,31.0,"Ubisoft Paris, Ubisoft Montpellier",E10+,83.0,0.6055045870170861,0.3050458714896684,0.0022935779811253,0.0894495412638877,7th-gen,3,2,7th gen (03–10),0
Resistance: Fall of Man,PS3,2006,Shooter,Sony Computer Entertainment,1.74,1.72,0.14,0.75,4.34,86.0,70.0,8.1,715.0,Insomniac Games,M,81.0,0.4009216588937969,0.3963133639639831,0.0322580645086963,0.1728110598680159,7th-gen,8,2,7th gen (03–10),0
Kingdom Hearts II,PS2,2005,Role-Playing,Square Enix,2.2,0.58,1.38,0.17,4.33,87.0,64.0,9.0,766.0,Square Enix,E10+,90.0,0.508083140760258,0.133949191654977,0.3187066973859799,0.0392609699678381,6th-gen,7,1,7th gen (03–10),0
Super Mario 3D World,WiiU,2013,Platform,Nintendo,2.11,1.16,0.73,0.32,4.32,93.0,83.0,9.0,1607.0,Nintendo,E,90.0,0.4884259258128643,0.2685185184563614,0.1689814814423653,0.0740740740569273,8th-gen,4,3,8th gen (11+),0
Fable II,X360,2008,Role-Playing,Microsoft Game Studios,2.51,1.24,0.11,0.41,4.27,89.0,95.0,6.5,2423.0,Lionhead Studios,M,65.0,0.587822013913859,0.2903981263956913,0.0257611241157468,0.0960187353405108,7th-gen,7,2,7th gen (03–10),0
Namco Museum,GBA,2001,Misc,Namco Bandai Games,3.0,1.11,0.05,0.07,4.24,79.0,10.0,7.3,6.0,Mass Media,E,73.0,0.7075471696444464,0.2617924527684452,0.0117924528274074,0.0165094339583704,6th-gen,3,1,5th–6th gen (95–02),0
Batman: Arkham Asylum,PS3,2009,Action,Eidos Interactive,2.24,1.31,0.07,0.61,4.23,91.0,70.0,8.9,1122.0,Rocksteady Studios,T,89.0,0.5295508272979785,0.3096926713215856,0.0165484633530618,0.1442080377909673,7th-gen,0,2,7th gen (03–10),0
Metal Gear Solid 3: Snake Eater,PS2,2004,Action,Konami Digital Entertainment,1.46,0.0,0.83,1.93,4.23,91.0,68.0,9.3,955.0,KCEJ,M,93.0,0.3451536642210038,0.0,0.1962174940434473,0.4562647753058475,6th-gen,0,1,7th gen (03–10),0
Assassin's Creed: Revelations,PS3,2011,Action,Ubisoft,1.41,2.01,0.1,0.7,4.22,80.0,39.0,7.5,613.0,Ubisoft Montreal,M,75.0,0.334123222669639,0.4763033174226769,0.0236966824588396,0.1658767772118775,7th-gen,0,2,8th gen (11+),0
Fallout 4,XOne,2015,Role-Playing,Bethesda Softworks,2.51,1.32,0.01,0.38,4.22,88.0,39.0,6.2,1749.0,Bethesda Game Studios,M,62.0,0.5947867297168752,0.3127962084566834,0.0023696682458839,0.0900473933435906,8th-gen,7,3,8th gen (11+),0
FIFA 14,X360,2013,Sports,Electronic Arts,0.92,2.89,0.01,0.4,4.22,84.0,41.0,4.2,435.0,EA Canada,E,42.0,0.2180094786213247,0.6848341230604659,0.0023696682458839,0.0947867298353586,7th-gen,10,2,8th gen (11+),0
Daxter,PSP,2006,Platform,Sony Computer Entertainment,2.45,1.01,0.0,0.75,4.21,85.0,59.0,8.7,109.0,Ready at Dawn,E10+,87.0,0.5819477433297037,0.2399049880665308,0.0,0.1781472683662358,7th-gen,4,2,7th gen (03–10),0
FIFA Soccer 06,PS2,2005,Sports,Electronic Arts,0.78,2.55,0.04,0.84,4.21,80.0,32.0,7.8,47.0,EA Canada,E,78.0,0.1852731591008852,0.6057007124452016,0.0095011876461992,0.199524940570184,6th-gen,10,1,7th gen (03–10),0
EyeToy Play,PS2,2003,Misc,Sony Computer Entertainment,0.88,2.3,0.2,0.83,4.2,80.0,32.0,7.5,22.0,"SCEE, Zoe Mode",E,75.0,0.2095238094739228,0.5476190474886621,0.0476190476077097,0.1976190475719954,6th-gen,3,1,7th gen (03–10),0
Gran Turismo 5 Prologue,PS3,2007,Racing,Sony Computer Entertainment,1.28,1.82,0.57,0.52,4.19,80.0,67.0,7.1,120.0,Polyphony Digital,E,71.0,0.3054892600702889,0.434367541662442,0.1360381861250505,0.1241050119035548,7th-gen,6,2,7th gen (03–10),0
Assassin's Creed: Revelations,X360,2011,Action,Ubisoft,2.25,1.47,0.04,0.43,4.19,80.0,77.0,7.2,564.0,Ubisoft Montreal,M,72.0,0.5369928399673047,0.3508353221119724,0.0095465393771965,0.1026252983048626,7th-gen,0,2,8th gen (11+),0
Street Fighter IV,PS3,2009,Fighting,Capcom,2.03,1.04,0.58,0.52,4.16,94.0,61.0,7.3,330.0,Capcom,T,73.0,0.4879807691134661,0.2499999999399038,0.1394230768895617,0.1249999999699519,7th-gen,2,2,7th gen (03–10),0
Madden NFL 2003,PS2,2002,Sports,Electronic Arts,3.36,0.21,0.01,0.56,4.14,95.0,25.0,7.7,65.0,EA Sports,E,77.0,0.8115942027025135,0.050724637668907,0.0024154589366146,0.1352657004504189,6th-gen,10,1,5th–6th gen (95–02),0
Half-Life,PC,1997,Shooter,Vivendi Games,4.03,0.0,0.09,0.0,4.12,96.0,24.0,9.1,3161.0,Valve Software,M,91.0,0.9781553395684088,0.0,0.0218446601888726,0.0,PC,8,6,5th–6th gen (95–02),0
World of Warcraft: The Burning Crusade,PC,2007,Role-Playing,Activision,2.57,1.52,0.0,0.0,4.09,91.0,46.0,7.9,785.0,Blizzard Entertainment,T,79.0,0.6283618580370753,0.3716381417184259,0.0,0.0,PC,7,6,7th gen (03–10),0
Battlefield 1,PS4,2016,Shooter,Electronic Arts,1.1,2.15,0.21,0.61,4.08,88.0,31.0,8.4,809.0,EA DICE,M,84.0,0.2696078430711746,0.5269607841845684,0.0514705882226787,0.149509803884924,8th-gen,8,3,8th gen (11+),0
