Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,User_Score_scaled,NA_ratio,EU_ratio,JP_ratio,Other_ratio,Platform_Gen,Genre_encoded,Platform_Gen_encoded,Era,Cluster_K2,Cluster_K3
Battlefield 3,X360,2011,Shooter,Electronic Arts,4.46,2.11,0.06,0.69,7.32,84.0,57.0,7.4,2142.0,EA DICE,M,74.0,0.6092896174031025,0.2882513660808399,0.0081967213103556,0.0942622950690898,7th-gen,8,2,8th gen (11+),1.0,0.0
Need for Speed Underground,PS2,2003,Racing,Electronic Arts,3.27,2.83,0.08,1.02,7.2,85.0,33.0,8.6,171.0,EA Black Box,E,86.0,0.4541666666035879,0.3930555555009645,0.0111111111095679,0.1416666666469907,6th-gen,6,1,7th gen (03–10),1.0,2.0
Just Dance,Wii,2009,Misc,Ubisoft,3.48,2.99,0.0,0.73,7.2,49.0,21.0,8.0,110.0,Ubisoft Paris,E10+,80.0,0.4833333332662037,0.4152777777201003,0.0,0.1013888888748071,7th-gen,3,2,7th gen (03–10),1.0,2.0
Battlefield 3,PS3,2011,Shooter,Electronic Arts,2.85,2.89,0.35,1.08,7.17,85.0,38.0,7.5,1761.0,EA DICE,M,75.0,0.3974895396935161,0.4030683402506181,0.0488145048746423,0.1506276150417534,7th-gen,8,2,8th gen (11+),1.0,2.0
Fallout 4,PS4,2015,Role-Playing,Bethesda Softworks,2.53,3.27,0.24,1.13,7.16,87.0,58.0,6.5,4228.0,Bethesda Game Studios,M,65.0,0.3533519552579117,0.4567039105507396,0.0335195530679441,0.1578212290282372,8th-gen,7,3,8th gen (11+),1.0,2.0
Tekken 3,PS,1998,Fighting,Sony Computer Entertainment,3.27,2.22,1.4,0.29,7.16,96.0,15.0,9.1,367.0,Namco,T,91.0,0.4567039105507396,0.3100558658784838,0.1955307262296744,0.0405027932904325,5th-gen,2,0,5th–6th gen (95–02),1.0,0.0
The Legend of Zelda: Twilight Princess,Wii,2006,Action,Nintendo,3.74,2.14,0.6,0.68,7.15,95.0,73.0,9.0,1658.0,Nintendo,T,90.0,0.5230769230037655,0.299300699258839,0.0839160839043473,0.0951048950915937,7th-gen,0,2,7th gen (03–10),1.0,2.0
Pokemon Sun/Moon,3DS,2016,Role-Playing,Nintendo,2.98,1.45,2.26,0.45,7.14,,,,,,,,0.4173669467202567,0.2030812324645544,0.3165266105999262,0.0630252100752065,8th-gen,7,3,8th gen (11+),1.0,0.0
Crash Bandicoot 3: Warped,PS,1998,Platform,Sony Computer Entertainment,3.68,1.75,1.42,0.28,7.13,91.0,12.0,8.9,432.0,Naughty Dog,E,89.0,0.5161290321856762,0.2454417951969927,0.1991584852455598,0.0392706872315188,5th-gen,4,0,5th–6th gen (95–02),1.0,0.0
Mario Kart 8,WiiU,2014,Racing,Nintendo,3.15,2.15,1.28,0.51,7.09,88.0,82.0,9.1,1599.0,Nintendo,E,91.0,0.4442877291333867,0.3032440055989783,0.1805359661240428,0.0719322990025483,8th-gen,6,3,8th gen (11+),1.0,2.0
Super Smash Bros. Melee,GC,2001,Fighting,Nintendo,4.41,1.04,1.39,0.22,7.07,92.0,38.0,9.1,568.0,HAL Labs,T,91.0,0.6237623761493971,0.1471004243073408,0.1966053747953881,0.0311173974496297,6th-gen,2,1,5th–6th gen (95–02),1.0,0.0
Mario Kart: Double Dash!!,GC,2003,Racing,Nintendo,4.12,1.77,0.87,0.19,6.95,,,,,,,,0.5928057553103877,0.2546762589561617,0.1251798560970964,0.0273381294924693,6th-gen,6,1,7th gen (03–10),1.0,0.0
Need for Speed Underground 2,PS2,2004,Racing,Electronic Arts,2.71,3.02,0.08,1.09,6.9,82.0,39.0,8.6,132.0,EA Canada,E,86.0,0.3927536231314849,0.4376811593568577,0.0115942028968704,0.1579710144698592,6th-gen,6,1,7th gen (03–10),1.0,2.0
Medal of Honor: Frontline,PS2,2002,Shooter,Electronic Arts,2.93,2.75,0.17,0.99,6.83,88.0,29.0,8.5,135.0,EA LA,T,85.0,0.428989751035287,0.4026354318590577,0.0248901903331053,0.1449487554692607,6th-gen,8,1,5th–6th gen (95–02),1.0,2.0
Crash Bandicoot,PS,1996,Platform,Sony Computer Entertainment,3.23,2.35,0.94,0.3,6.82,,,,,,,,0.4736070380537233,0.3445747800081268,0.1378299120032507,0.0439882697882715,5th-gen,4,0,5th–6th gen (95–02),1.0,2.0
Just Dance 4,Wii,2012,Misc,Ubisoft,4.05,2.16,0.0,0.55,6.76,74.0,10.0,7.3,28.0,Ubisoft,E10+,73.0,0.5991124259468769,0.3195266271716677,0.0,0.0813609467335264,7th-gen,3,2,8th gen (11+),1.0,0.0
Gears of War 2,X360,2008,Shooter,Microsoft Game Studios,4.15,1.9,0.06,0.64,6.75,93.0,90.0,7.7,2739.0,Epic Games,M,77.0,0.6148148147237312,0.2814814814397805,0.008888888887572,0.0948148148007681,7th-gen,8,2,7th gen (03–10),1.0,0.0
Uncharted 3: Drake's Deception,PS3,2011,Action,Sony Computer Entertainment,2.77,2.75,0.19,1.03,6.74,92.0,97.0,8.3,3712.0,Naughty Dog,T,83.0,0.4109792284256707,0.4080118693756658,0.028189910975046,0.1528189910752494,7th-gen,0,2,8th gen (11+),1.0,2.0
Zumba Fitness,Wii,2010,Sports,505 Games,3.45,2.59,0.0,0.66,6.71,,,,,"Pipeworks Software, Inc.",E,,0.514157973097741,0.3859910580646808,0.0,0.0983606557230461,7th-gen,10,2,7th gen (03–10),1.0,2.0
Call of Duty 4: Modern Warfare,PS3,2007,Shooter,Activision,3.11,2.26,0.28,1.03,6.68,94.0,44.0,8.4,993.0,Infinity Ward,M,84.0,0.4655688622057531,0.3383233532427659,0.0419161676583957,0.1541916167433845,7th-gen,8,2,7th gen (03–10),1.0,2.0
Uncharted 2: Among Thieves,PS3,2009,Action,Sony Computer Entertainment,3.27,2.2,0.21,0.98,6.66,96.0,105.0,8.8,5187.0,Naughty Dog,T,88.0,0.4909909909172686,0.3303303302807312,0.031531531526797,0.1471471471250529,7th-gen,0,2,7th gen (03–10),1.0,2.0
FIFA 12,PS3,2011,Sports,Electronic Arts,0.84,4.3,0.11,1.39,6.65,,,,,,,,0.1263157894546893,0.6466165412561479,0.0165413533809712,0.2090225563595454,7th-gen,10,2,8th gen (11+),1.0,2.0
Big Brain Academy,DS,2005,Misc,Nintendo,1.66,2.75,1.6,0.62,6.62,74.0,45.0,7.4,27.0,Nintendo,E,74.0,0.250755286971185,0.4154078549221438,0.2416918428637927,0.0936555891097197,7th-gen,3,2,7th gen (03–10),1.0,2.0
The Legend of Zelda,NES,1986,Action,Nintendo,3.74,0.93,1.69,0.14,6.51,,,,,,,,0.5745007679609062,0.1428571428351986,0.2596006143994469,0.0215053763407825,Retro,0,7,Retro (≤94),1.0,0.0
Red Dead Redemption,PS3,2010,Action,Take-Two Interactive,2.79,2.53,0.17,0.99,6.49,95.0,73.0,8.8,2456.0,Rockstar San Diego,M,88.0,0.4298921416903093,0.3898305084145099,0.0261941448341765,0.1525423728578517,7th-gen,0,2,7th gen (03–10),1.0,2.0
FIFA 14,PS3,2013,Sports,Electronic Arts,0.78,4.24,0.07,1.37,6.47,86.0,37.0,4.3,576.0,EA Canada,E,43.0,0.1205564142008413,0.6553323028353428,0.0108191653769985,0.2117465223784008,7th-gen,10,2,8th gen (11+),1.0,2.0
Assassin's Creed III,PS3,2012,Action,Ubisoft,2.64,2.52,0.16,1.12,6.45,85.0,41.0,6.9,1307.0,Ubisoft,M,69.0,0.4093023255179376,0.3906976743580314,0.0248062015465416,0.1736434108257917,7th-gen,0,2,8th gen (11+),1.0,2.0
Donkey Kong Country Returns,Wii,2010,Platform,Nintendo,3.17,1.79,1.03,0.46,6.44,87.0,77.0,8.6,368.0,Retro Studios,E,86.0,0.4922360247682862,0.2779503105158462,0.1599378881739226,0.07142857141748,7th-gen,4,2,7th gen (03–10),1.0,0.0
Halo: Combat Evolved,XB,2001,Shooter,Microsoft Game Studios,4.98,1.3,0.08,0.07,6.43,97.0,68.0,8.6,1283.0,Bungie Software,M,86.0,0.7744945566447132,0.2021772939032383,0.0124416796248146,0.0108864696717128,6th-gen,8,1,5th–6th gen (95–02),1.0,0.0
The Elder Scrolls V: Skyrim,PS3,2011,Role-Playing,Bethesda Softworks,2.55,2.6,0.25,1.0,6.41,92.0,16.0,6.4,2527.0,Bethesda Game Studios,M,64.0,0.3978159125744436,0.4056162245857073,0.039001560056318,0.156006240225272,7th-gen,7,2,8th gen (11+),1.0,2.0
Pokémon Emerald Version,GBA,2004,Role-Playing,Nintendo,2.57,1.58,2.06,0.21,6.41,76.0,28.0,9.0,222.0,Game Freak,E,90.0,0.4009360373789491,0.2464898595559298,0.3213728548640604,0.0327613104473071,6th-gen,7,1,7th gen (03–10),1.0,0.0
Kingdom Hearts,PS2,2002,Role-Playing,Sony Computer Entertainment,3.64,1.2,1.49,0.07,6.4,85.0,46.0,8.8,597.0,SquareSoft,E,88.0,0.5687499999111328,0.1874999999707031,0.232812499963623,0.010937499998291,6th-gen,7,1,5th–6th gen (95–02),1.0,0.0
Pokémon Crystal Version,GB,2000,Role-Playing,Nintendo,2.55,1.56,1.29,0.99,6.39,,,,,,,,0.3990610328013989,0.2441314553608558,0.2018779342407076,0.1549295774405431,Retro,7,7,5th–6th gen (95–02),1.0,2.0
Halo 3: ODST,X360,2009,Shooter,Microsoft Game Studios,4.34,1.34,0.06,0.61,6.34,83.0,94.0,7.1,1163.0,"Bungie Software, Bungie",M,71.0,0.6845425866428166,0.2113564668436346,0.0094637223959836,0.0962145110258336,7th-gen,8,2,7th gen (03–10),1.0,0.0
Red Dead Redemption,X360,2010,Action,Take-Two Interactive,3.7,1.95,0.09,0.58,6.32,95.0,96.0,9.0,2316.0,Rockstar San Diego,M,90.0,0.5854430378820501,0.308544303748648,0.0142405063268606,0.0917721518842132,7th-gen,0,2,7th gen (03–10),1.0,2.0
Super Mario Sunshine,GC,2002,Platform,Nintendo,4.01,1.26,0.87,0.17,6.31,92.0,61.0,8.6,439.0,Nintendo,E,86.0,0.63549920750626,0.1996830427575779,0.1378763866659467,0.0269413629117367,6th-gen,4,1,5th–6th gen (95–02),1.0,0.0
Street Fighter II: The World Warrior,SNES,1992,Fighting,Capcom,2.47,0.83,2.87,0.12,6.3,,,,,,,,0.3920634920012598,0.1317460317251196,0.4555555554832451,0.0190476190445956,Retro,2,7,Retro (≤94),1.0,0.0
World of Warcraft,PC,2004,Role-Playing,Activision,0.08,6.21,0.0,0.0,6.29,93.0,57.0,7.3,2182.0,Blizzard Entertainment,T,73.0,0.012718600951873,0.9872813988891443,0.0,0.0,PC,7,6,7th gen (03–10),1.0,2.0
Driver,PS,1999,Action,GT Interactive,3.11,2.8,0.02,0.33,6.27,87.0,22.0,8.1,78.0,Reflections Interactive,T,81.0,0.496012759091545,0.4465709728155389,0.0031897926629681,0.0526315789389742,5th-gen,0,0,5th–6th gen (95–02),1.0,2.0
Gears of War 3,X360,2011,Shooter,Microsoft Game Studios,4.05,1.59,0.07,0.5,6.21,91.0,96.0,7.8,1504.0,Epic Games,M,78.0,0.6521739129384583,0.2560386473017651,0.0112721417051091,0.0805152978936368,7th-gen,8,2,8th gen (11+),1.0,0.0
Kinect Sports,X360,2010,Sports,Microsoft Game Studios,3.92,1.73,0.03,0.51,6.19,73.0,51.0,7.4,95.0,Rare Ltd.,E10+,74.0,0.6332794829348498,0.2794830371115536,0.0048465266551136,0.082390953136932,7th-gen,10,2,7th gen (03–10),1.0,0.0
Gears of War,X360,2006,Shooter,Microsoft Game Studios,3.54,1.88,0.07,0.6,6.09,94.0,88.0,8.3,2295.0,Epic Games,M,83.0,0.5812807880818915,0.308702791410722,0.0114942528716758,0.098522167471507,7th-gen,8,2,7th gen (03–10),1.0,2.0
FIFA 15,PS4,2014,Sports,Electronic Arts,0.8,4.33,0.05,0.9,6.08,82.0,47.0,5.7,988.0,EA Sports,E,57.0,0.1315789473467797,0.7121710525144456,0.0082236842091737,0.1480263157651272,8th-gen,10,3,8th gen (11+),1.0,2.0
Metal Gear Solid 2: Sons of Liberty,PS2,2001,Action,Konami Digital Entertainment,2.45,2.01,0.87,0.72,6.05,96.0,42.0,8.7,1026.0,KCEJ,M,87.0,0.4049586776190151,0.3322314049037633,0.1438016528687931,0.1190082644431391,6th-gen,0,1,5th–6th gen (95–02),1.0,2.0
Sonic the Hedgehog 2,GEN,1992,Platform,Sega,4.47,1.2,0.16,0.19,6.03,,,,,,,,0.7412935322153741,0.1990049750913756,0.02653399667885,0.0315091210561344,Retro,4,7,Retro (≤94),1.0,0.0
Metal Gear Solid,PS,1998,Action,Konami Digital Entertainment,3.18,1.83,0.78,0.24,6.03,94.0,20.0,9.4,918.0,KCEJ,M,94.0,0.5273631839921454,0.3034825870143478,0.1293532338093941,0.0398009950182751,5th-gen,0,0,5th–6th gen (95–02),1.0,0.0
Metal Gear Solid 4: Guns of the Patriots,PS3,2008,Action,Konami Digital Entertainment,2.63,1.71,0.83,0.82,5.99,94.0,82.0,8.7,3558.0,Kojima Productions,M,87.0,0.4390651084408906,0.2854757929406551,0.1385642737665168,0.1368948246849925,7th-gen,0,2,7th gen (03–10),1.0,2.0
Final Fantasy XII,PS2,2006,Role-Playing,Square Enix,1.88,0.0,2.33,1.74,5.95,92.0,64.0,7.6,972.0,Square Enix,T,76.0,0.3159663865015182,0.0,0.3915966385896476,0.2924369747407669,6th-gen,7,1,7th gen (03–10),1.0,2.0
The Last of Us,PS3,2013,Action,Sony Computer Entertainment Europe,2.41,2.18,0.28,0.99,5.87,95.0,98.0,9.1,8003.0,Naughty Dog,M,91.0,0.4105621805092739,0.3713798977220818,0.0477001703496251,0.1686541737361747,7th-gen,0,2,8th gen (11+),1.0,2.0
LittleBigPlanet,PS3,2008,Platform,Sony Computer Entertainment,2.8,1.98,0.17,0.87,5.82,95.0,85.0,6.8,5311.0,"SCE/WWS, Media Molecule",E,68.0,0.481099656274725,0.3402061855085556,0.0292096219881083,0.1494845360567896,7th-gen,4,2,7th gen (03–10),1.0,2.0
Resident Evil 2,PS,1998,Action,Virgin Interactive,1.88,1.47,2.02,0.45,5.82,89.0,13.0,9.2,364.0,Capcom,M,92.0,0.3230240549273154,0.2525773195442307,0.3470790377410517,0.0773195876155808,5th-gen,0,0,5th–6th gen (95–02),1.0,2.0
Dragon Quest IX: Sentinels of the Starry Skies,DS,2009,Role-Playing,Nintendo,0.63,0.67,4.35,0.15,5.78,87.0,65.0,8.8,197.0,Level 5,E10+,88.0,0.10899653977353,0.1159169549972462,0.7525951555791357,0.0259515570889357,7th-gen,7,2,7th gen (03–10),0.0,1.0
Tekken 2,PS,1996,Fighting,Sony Computer Entertainment,2.26,1.89,1.36,0.23,5.74,89.0,8.0,8.9,102.0,Namco,T,89.0,0.3937282229279218,0.329268292625563,0.23693379786813,0.040069686404169,5th-gen,2,0,5th–6th gen (95–02),1.0,2.0
Destiny,PS4,2014,Shooter,Activision,2.49,2.07,0.16,0.92,5.64,76.0,95.0,6.1,5380.0,"Bungie Software, Bungie",T,61.0,0.4414893616238494,0.3670212765306699,0.0283687943212112,0.1631205673469644,8th-gen,8,3,8th gen (11+),1.0,2.0
LEGO Star Wars: The Complete Saga,Wii,2007,Action,LucasArts,3.57,1.55,0.0,0.51,5.64,80.0,17.0,8.9,62.0,Traveller's Tales,E10+,89.0,0.6329787232920251,0.2748226949867335,0.0,0.0904255318988607,7th-gen,0,2,7th gen (03–10),1.0,0.0
Cooking Mama,DS,2006,Simulation,505 Games,3.07,1.91,0.07,0.57,5.63,67.0,35.0,7.2,21.0,Taito Corporation,E,72.0,0.5452930727273014,0.3392539963873439,0.012433392537756,0.1012433392360136,7th-gen,9,2,7th gen (03–10),1.0,2.0
Tetris,NES,1988,Puzzle,Nintendo,2.97,0.69,1.81,0.11,5.58,,,,,,,,0.5322580644207423,0.123655913956334,0.3243727597984995,0.0197132616452126,Retro,5,7,Retro (≤94),1.0,0.0
Super Smash Bros.,N64,1999,Fighting,Nintendo,2.95,0.6,1.97,0.04,5.55,,,,,,,,0.5315315314357602,0.1081081080886291,0.3549549548909991,0.0072072072059086,5th-gen,2,0,5th–6th gen (95–02),1.0,0.0
Assassin's Creed II,PS3,2009,Action,Ubisoft,2.54,1.93,0.21,0.86,5.55,91.0,70.0,8.6,1202.0,Ubisoft Montreal,M,86.0,0.4576576575751968,0.3477477476850905,0.0378378378310202,0.1549549549270351,7th-gen,0,2,7th gen (03–10),1.0,2.0
Assassin's Creed,X360,2007,Adventure,Ubisoft,3.28,1.64,0.07,0.56,5.54,81.0,77.0,7.7,1074.0,Ubisoft Montreal,M,77.0,0.5920577616259823,0.2960288808129911,0.012635379059091,0.1010830324727287,7th-gen,1,2,7th gen (03–10),1.0,2.0
Forza Motorsport 3,X360,2009,Racing,Microsoft Game Studios,2.99,1.9,0.1,0.5,5.49,92.0,90.0,8.0,516.0,Turn 10,E,80.0,0.5446265937077183,0.3460837886437005,0.0182149362444052,0.0910746812220264,7th-gen,6,2,7th gen (03–10),1.0,2.0
Super Mario Advance,GBA,2001,Platform,Nintendo,3.14,1.24,0.91,0.2,5.49,84.0,19.0,7.8,41.0,Nintendo,E,78.0,0.5719489980743262,0.2258652094306256,0.1657559198240881,0.0364298724888105,6th-gen,4,1,5th–6th gen (95–02),1.0,0.0
Monster Hunter Freedom Unite,PSP,2008,Role-Playing,Capcom,0.47,0.55,4.13,0.34,5.48,81.0,48.0,8.7,124.0,Capcom,T,87.0,0.0857664233420134,0.1003649634853348,0.753649634898969,0.0620437956091161,7th-gen,7,2,7th gen (03–10),0.0,1.0
Batman: Arkham City,PS3,2011,Action,Warner Bros. Interactive Entertainment,2.71,1.85,0.11,0.81,5.48,96.0,42.0,8.6,2162.0,Rocksteady Studios,T,86.0,0.4945255473550135,0.3375912408143081,0.0200729926970669,0.1478102189511295,7th-gen,0,2,8th gen (11+),1.0,2.0
Grand Theft Auto V,XOne,2014,Action,Take-Two Interactive,2.81,2.19,0.0,0.47,5.48,97.0,14.0,7.9,764.0,Rockstar North,M,79.0,0.5127737225341653,0.3996350364234242,0.0,0.0857664233420134,8th-gen,0,3,8th gen (11+),1.0,2.0
Mario Kart: Super Circuit,GBA,2001,Racing,Nintendo,2.62,1.64,0.99,0.23,5.47,93.0,24.0,8.3,108.0,Intelligent Systems,E,83.0,0.4789762339160921,0.2998171845886989,0.1809872028919584,0.0420475319850004,6th-gen,6,1,5th–6th gen (95–02),1.0,0.0
Super Mario World,GBA,2001,Platform,Nintendo,3.21,1.11,0.95,0.2,5.46,,,,,,,,0.5879120878044117,0.2032967032594695,0.1739926739608072,0.0366300366233278,6th-gen,4,1,5th–6th gen (95–02),1.0,0.0
Pokemon Stadium,N64,1999,Strategy,Nintendo,3.18,1.24,0.94,0.09,5.45,,,,,,,,0.5834862384250484,0.2275229357380691,0.1724770641885363,0.0165137614648598,5th-gen,11,0,5th–6th gen (95–02),1.0,0.0
Crash Bandicoot: The Wrath of Cortex,PS2,2001,Platform,Universal Interactive,2.07,2.29,0.24,0.82,5.42,66.0,22.0,7.1,156.0,Traveller's Tales,E,71.0,0.3819188191177271,0.4225092250142972,0.0442804427962582,0.1512915128872155,6th-gen,4,1,5th–6th gen (95–02),1.0,2.0
Call of Duty: World at War,PS3,2008,Shooter,Activision,2.73,1.83,0.0,0.83,5.39,85.0,45.0,7.6,409.0,Treyarch,M,76.0,0.5064935063995374,0.3395176251689207,0.0,0.1539888682460131,7th-gen,8,2,7th gen (03–10),1.0,2.0
Uncharted 4: A Thief's End,PS4,2016,Shooter,Sony Computer Entertainment,1.85,2.5,0.19,0.85,5.38,93.0,113.0,7.9,7064.0,Naughty Dog,T,79.0,0.3438661709398018,0.464684014783516,0.0353159851235472,0.1579925650263954,8th-gen,8,3,8th gen (11+),1.0,2.0
Dr. Mario,GB,1989,Puzzle,Nintendo,2.18,0.96,2.0,0.2,5.34,,,,,,,,0.4082397002980825,0.1797752808652106,0.3745318351358555,0.0374531835135855,Retro,5,7,Retro (≤94),1.0,0.0
Final Fantasy XIII,PS3,2009,Role-Playing,Square Enix,1.74,1.21,1.87,0.51,5.33,83.0,83.0,7.3,2483.0,Square Enix,T,73.0,0.3264540337098585,0.2270168855108786,0.3508442776077215,0.095684802983924,7th-gen,7,2,7th gen (03–10),1.0,2.0
Pokemon Pinball,GB,1999,Misc,Nintendo,3.02,1.12,1.01,0.16,5.31,,,,,,,,0.568738229648072,0.2109227871542518,0.1902071562730306,0.0301318267363216,Retro,3,7,5th–6th gen (95–02),1.0,0.0
Final Fantasy IX,PS,2000,Role-Playing,SquareSoft,1.62,0.77,2.78,0.14,5.3,94.0,22.0,8.9,779.0,SquareSoft,T,89.0,0.3056603773008188,0.1452830188405126,0.5245283017878248,0.0264150943346386,5th-gen,7,0,5th–6th gen (95–02),0.0,1.0
Assassin's Creed III,X360,2012,Action,Ubisoft,3.13,1.69,0.03,0.44,5.29,84.0,61.0,6.7,1196.0,Ubisoft,M,67.0,0.5916824195478861,0.3194706993725008,0.0056710775036538,0.0831758033869232,7th-gen,0,2,8th gen (11+),1.0,0.0
Final Fantasy X-2,PS2,2003,Role-Playing,Electronic Arts,1.92,1.08,2.11,0.17,5.29,85.0,45.0,6.6,400.0,SquareSoft,T,66.0,0.362948960233847,0.2041587901315389,0.3988657844236548,0.0321361058540385,6th-gen,7,1,7th gen (03–10),1.0,0.0
Donkey Kong 64,N64,1999,Platform,Nintendo,3.33,0.79,1.09,0.06,5.27,,,,,,,,0.6318785577548618,0.1499051233112134,0.2068311195053451,0.0113851992388263,5th-gen,4,0,5th–6th gen (95–02),1.0,0.0
Call of Duty: Advanced Warfare,XOne,2014,Shooter,Activision,3.22,1.55,0.01,0.48,5.27,81.0,53.0,5.4,898.0,Sledgehammer Games,M,54.0,0.6110056924836802,0.2941176470030137,0.001897533206471,0.0910815939106107,8th-gen,8,3,8th gen (11+),1.0,0.0
Minecraft,PS3,2014,Misc,Sony Computer Entertainment,2.03,2.37,0.0,0.87,5.26,,,,,,,,0.3859315588619901,0.4505703421196634,0.0,0.1653992395122815,7th-gen,3,2,8th gen (11+),1.0,2.0
Assassin's Creed II,X360,2009,Action,Ubisoft,3.11,1.55,0.08,0.51,5.26,90.0,82.0,8.8,1305.0,Ubisoft Montreal,M,88.0,0.5912547527393052,0.294676806027628,0.0152091254723937,0.0969581748865098,7th-gen,0,2,7th gen (03–10),1.0,2.0
Tomb Raider II,PS,1997,Action,Eidos Interactive,2.3,2.46,0.2,0.28,5.24,85.0,13.0,,,Core Design Ltd.,T,,0.438931297626158,0.4694656487653691,0.0381679389240137,0.0534351144936192,5th-gen,0,0,5th–6th gen (95–02),1.0,2.0
Tomodachi Life,3DS,2013,Simulation,Nintendo,0.97,2.11,1.9,0.24,5.23,,,,,,,,0.1854684512073673,0.4034416825232424,0.3632887188597918,0.0458891013296579,8th-gen,9,3,8th gen (11+),1.0,2.0
New Super Mario Bros. U,WiiU,2012,Platform,Nintendo,2.3,1.34,1.27,0.32,5.22,84.0,70.0,8.1,733.0,Nintendo,E,81.0,0.4406130267355147,0.2567049807937347,0.2432950191104799,0.0613026819805933,8th-gen,4,3,8th gen (11+),1.0,0.0
Dragon Quest VIII: Journey of the Cursed King,PS2,2004,Role-Playing,Square Enix,0.65,0.75,3.61,0.2,5.21,89.0,63.0,8.8,245.0,Level 5,T,88.0,0.1247600767514856,0.1439539347132526,0.6928982724197892,0.038387715923534,6th-gen,7,1,7th gen (03–10),0.0,1.0
Super Mario Bros. 3,GBA,2003,Platform,Nintendo,2.93,1.25,0.83,0.2,5.2,,,,,,,,0.5634615383531805,0.2403846153383875,0.1596153845846893,0.038461538454142,6th-gen,4,1,7th gen (03–10),1.0,0.0
Professor Layton and the Curious Village,DS,2007,Puzzle,Nintendo,1.21,2.43,1.03,0.52,5.19,85.0,72.0,8.6,147.0,Level 5,E,86.0,0.2331406550610518,0.4682080923953356,0.1984585741428788,0.1001926782080553,7th-gen,5,2,7th gen (03–10),1.0,2.0
Super Mario Land 3: Wario Land,GB,1994,Platform,Nintendo,2.49,0.98,1.57,0.15,5.19,,,,,,,,0.4797687860347266,0.1888246627767197,0.3025048168973979,0.0289017340984775,Retro,4,7,Retro (≤94),1.0,0.0
FIFA Soccer 13,X360,2012,Action,Electronic Arts,1.09,3.47,0.03,0.57,5.16,90.0,48.0,6.1,403.0,Electronic Arts,E,61.0,0.2112403100365813,0.6724806200247131,0.0058139534872453,0.1104651162576617,7th-gen,0,2,8th gen (11+),1.0,2.0
Donkey Kong Country 2: Diddy's Kong Quest,SNES,1995,Platform,Nintendo,2.1,0.74,2.2,0.11,5.15,,,,,,,,0.407766990212084,0.1436893203604486,0.427184465936469,0.0213592232968234,Retro,4,7,5th–6th gen (95–02),1.0,0.0
Diablo III,PC,2012,Role-Playing,Activision,2.44,2.16,0.0,0.54,5.14,88.0,86.0,4.0,9629.0,Blizzard Entertainment,M,40.0,0.47470817111387,0.420233462953262,0.0,0.1050583657383155,PC,7,6,8th gen (11+),1.0,2.0
Medal of Honor: Rising Sun,PS2,2003,Shooter,Electronic Arts,1.98,2.23,0.13,0.8,5.13,68.0,30.0,7.6,100.0,EA LA,T,76.0,0.3859649122054649,0.4346978556657509,0.0253411305993487,0.1559454190729151,6th-gen,8,1,7th gen (03–10),1.0,2.0
Kirby's Dream Land,GB,1992,Platform,Nintendo,2.71,0.61,1.7,0.11,5.13,,,,,,,,0.5282651071094999,0.1189083820430977,0.3313840155299446,0.0214424951225258,Retro,4,7,Retro (≤94),1.0,0.0
Microsoft Flight Simulator,PC,1996,Simulation,Microsoft Game Studios,3.22,1.69,0.0,0.2,5.12,,,,,,,,0.6289062498771668,0.3300781249355315,0.0,0.0390624999923706,PC,9,6,5th–6th gen (95–02),1.0,0.0
Guitar Hero II,PS2,2006,Misc,RedOctane,3.81,0.63,0.0,0.68,5.12,92.0,69.0,8.5,112.0,Harmonix Music Systems,T,85.0,0.74414062485466,0.1230468749759674,0.0,0.13281249997406,6th-gen,3,1,7th gen (03–10),1.0,0.0
Fable III,X360,2010,Role-Playing,Microsoft Game Studios,3.59,1.08,0.05,0.38,5.1,80.0,88.0,6.5,604.0,Lionhead Studios,M,65.0,0.7039215684894271,0.2117647058408304,0.0098039215667051,0.0745098039069588,7th-gen,7,2,7th gen (03–10),1.0,0.0
Mario & Sonic at the Olympic Games,DS,2008,Sports,Sega,1.63,2.45,0.44,0.57,5.09,,,,,,,,0.320235756322154,0.481335952754158,0.086444007841563,0.1119842828856612,7th-gen,10,2,7th gen (03–10),1.0,2.0
Resident Evil 5,PS3,2009,Action,Capcom,1.96,1.41,1.08,0.64,5.09,84.0,76.0,7.5,667.0,Capcom,M,75.0,0.3850687622033263,0.2770137524013725,0.2121807465202002,0.1257367386786372,7th-gen,0,2,7th gen (03–10),1.0,2.0
The Legend of Zelda: Phantom Hourglass,DS,2007,Action,Nintendo,1.85,1.8,0.95,0.48,5.08,90.0,57.0,8.0,416.0,Nintendo,E,80.0,0.364173228274769,0.3543307085916671,0.1870078739789354,0.0944881889577779,7th-gen,0,2,7th gen (03–10),1.0,2.0
Super Mario Bros.,GB,1999,Platform,Nintendo,3.4,1.3,0.15,0.22,5.07,,,,,,,,0.6706114397099385,0.2564102563596824,0.0295857988107325,0.0433925049224077,Retro,4,7,5th–6th gen (95–02),1.0,0.0
FIFA Soccer 11,PS3,2010,Sports,Electronic Arts,0.61,3.28,0.06,1.12,5.07,89.0,51.0,8.0,233.0,EA Sports,E,80.0,0.1203155818303125,0.6469428006613525,0.011834319524293,0.2209072977868033,7th-gen,10,2,7th gen (03–10),1.0,2.0
